Isolate_Id,HA Segment_Id,Isolate_Name,Subtype,Lineage,Location,Host,Isolate_Submitter,Submitting_Lab,Submitting_Sample_Id,Authors,Publication,Originating_Lab,Originating_Sample_Id,Collection_Date
EPI_ISL_86137,EPI302417 | 11S0195,a/victoria/500/2011,A / H3N2,,Oceania / Australia / Victoria / Melbourne,Human,Naomi Komadina (WHO Collaborating Centre for Reference and Research on Influenza /  ),WHO Collaborating Centre for Reference and Research on Influenza,1101197,"Deng,Y-M.; Iannello,P.; Caldwell,N.; Leang,S-Y; Komadina,N.",,Monash Medical Centre,D401060801,1/6/11
EPI_ISL_86100,EPI302313 | 2011704599_189821_v1_4,a/vermont/02/2010,A / H3N2,,North America / United States / Vermont,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2011704599,,,Vermont Department of Health Laboratory,11VIR079,12/21/10
EPI_ISL_86088,EPI302277 | 2011702476_191233_v1_4,a/nebraska/01/2011,A / H3N2,,North America / United States / Nebraska,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2011702476,,,Nebraska Public Health Lab,11-109 ORIGINAL,1/21/11
EPI_ISL_86073,EPI302235 | a-iraq-7-2011h3J,a/iraq/7-fss/2011,A / H3N2,,Asia / Iraq,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,National Influenza Centre of Iraq,,1/2/11
EPI_ISL_86070,EPI302229 | a-madagascar-7849-2010h3D,a/madagascar/7849/2010,A / H3N2,,Africa / Madagascar,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Institut Pasteur de Madagascar,,12/27/10
EPI_ISL_86061,EPI302211 | a-madagascar-6613-2010h3O,a/madagascar/6613/2010,A / H3N2,,Africa / Madagascar,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Institut Pasteur de Madagascar,,10/5/10
EPI_ISL_86060,EPI302209 | a-madagascar-6459-2010h3S,a/madagascar/6459/2010,A / H3N2,,Africa / Madagascar,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Institut Pasteur de Madagascar,,9/20/10
EPI_ISL_86050,EPI302190 | a-esfahan-6117-2010h3D,a/esfahan/6117/2010,A / H3N2,,"Asia / Iran, Islamic Republic of / Iran",Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Tehran University of Medical Sciences,,12/1/10
EPI_ISL_85821,EPI301737 | 2011702638_189024_v1_4,a/arkansas/03/2010,A / H3N2,,North America / United States / Arkansas,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2011702638,,,Arkansas Department of Health,1025100000595 ORIGINAL,11/22/10
EPI_ISL_85820,EPI301734 | 2011702676_189036_v1_4,a/arizona/12/2010,A / H3N2,,North America / United States / Arizona,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2011702676,,,Arizona Department of Health Services,PV10314007,11/9/10
EPI_ISL_85717,EPI301342 | a-argentina-28302-2010h3N,a/argentina/28302/2010,A / H3N2,,South America / Argentina,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Instituto Nacional de Enfermedades Infecciosas,,11/2/10
EPI_ISL_85686,EPI301250 | A/Ulaanbaatar/3893/2010,a/ulaanbaatar/3893/2010,A / H3N2,,Asia / Mongolia,Human,Seiichiro Fujisaki (National Institute of Infectious Diseases (NIID)),National Institute of Infectious Diseases (NIID),,"Fujisaki,Seiichiro; Kim,Namhee; Tahiro,Masato; Odagiri,Takato'",,National Center for Communicable Diseases,,12/8/10
EPI_ISL_85623,EPI301127 | 2011703432_187268_v1_4,a/pennsylvania/37/2010,A / H3N2,,North America / United States / Pennsylvania,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2011703432,,,Pennsylvania Department of Health,M10025592 ORIGINAL,11/3/10
EPI_ISL_85592,EPI301044 | 2011700692_188839_v1_4,a/montana/05/2010,A / H3N2,,North America / United States / Montana,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2011700692,,,Montana Public Health Laboratory,793933,12/9/10
EPI_ISL_85564,EPI300714 | A/Oklahoma/5342/2010,a/oklahoma/5342/2010,A / H3N2,,North America / United States,Human,Initial import,Other Database Import,,"Air,G.M.; Gulati,S.",,,,11/20/10
EPI_ISL_84373,EPI296018 | A/Kolkata/1580/2008,a/kolkata/1580/2008,A / H3N2,,Asia / India,Human,Initial import,Other Database Import,,"Agrawal,A.S.; Chawla-Sarkar,M.",,,,2008-06
EPI_ISL_84094,EPI295253 | 2011703278_186951_v1_4,a/puerto-rico/02/2010,A / H3N2,,North America / Puerto Rico,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2011703278,,,Puerto Rico Department of Health,23883  ORIGINAL,9/17/10
EPI_ISL_84081,EPI295205 | 2011703032_186229_v1_4,a/quebec/rv2804/2010,A / H3N2,,North America / Canada,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2011703032,,,"National Microbiology Laboratory, Health Canada",A/QUEBEC/RV2804/2010,9/21/10
EPI_ISL_84072,EPI295178 | 2011700589_187832_v1_4,a/utah/08/2010,A / H3N2,,North America / United States / Utah,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2011700589,,,Utah Department of Health,415195 ORIGINAL,11/3/10
EPI_ISL_84066,EPI295160 | 2011700519_186852_v1_4,a/georgia/16/2010,A / H3N2,,North America / United States / Georgia,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2011700519,,,Georgia Public Health Laboratory,11CR0030094 ORIGINAL,9/18/10
EPI_ISL_83869,EPI294345 | 10S2945,a/victoria/650/2010,A / H3N2,,Oceania / Australia / Victoria / Wheelers Hill,Human,Naomi Komadina (WHO Collaborating Centre for Reference and Research on Influenza /  ),WHO Collaborating Centre for Reference and Research on Influenza,1010687,"Deng,Y-M; Iannello,P; Caldwell,N; Leang,S-K; Komadina,N.",,Monash Medical Centre,D510150664,10/15/10
EPI_ISL_83809,EPI294182 | 10S2586,a/sydney/13/2010,A / H3N2,,Oceania / Australia / New South Wales,Human,Naomi Komadina (WHO Collaborating Centre for Reference and Research on Influenza /  ),WHO Collaborating Centre for Reference and Research on Influenza,1009029,"Deng,Y-M; Iannello,P; Caldwell,N; Leang,S-K; Komadina,N.",,Westmead Hospital,03-187,8/12/10
EPI_ISL_83716,EPI294010 | a-argentina-27891-2010h3,a/argentina/27891/2010,A / H3N2,,South America / Argentina,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Instituto Nacional de Enfermedades Infecciosas,,9/15/10
EPI_ISL_83715,EPI294007 | a-argentina-27826-2010h3,a/argentina/27826/2010,A / H3N2,,South America / Argentina,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Instituto Nacional de Enfermedades Infecciosas,,9/6/10
EPI_ISL_83707,EPI293982 | a-cameroon-005-2009h3N,a/cameroon/leid/11/09/005/2009,A / H3N2,,Africa / Cameroon,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Centre Pasteur du Cameroun,,11/26/09
EPI_ISL_83171,EPI291571 | 2010733309_185196_v1_4,a/pennsylvania/09/2010,A / H3N2,,North America / United States / Pennsylvania / USA,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2010733309,,,Pennsylvania Department of Health,M10018464 ORIGINAL,8/20/10
EPI_ISL_83168,EPI291562 | 2010733450_184899_v1_4,a/mexico/4079/2010,A / H3N2,,North America / Mexico,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2010733450,,,Laboratorio de Virus Respiratorio,4079,8/6/10
EPI_ISL_81404,EPI287147 | h3hongkong177510haM,a/hong-kong/1775/2010,A / H3N2,,Asia / Hong Kong (SAR) / Hong Kong,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Government Virus Unit,,3/28/10
EPI_ISL_81391,EPI287122 | A-stockholm-2-2010h3haA,a/stockholm/2/2010,A / H3N2,,Europe / Sweden,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Public Health Agency of Sweden,,4/30/10
EPI_ISL_81389,EPI287118 | a-ghanaFS10-3982-2010h3L,a/ghana/fs-10-3982/2010,A / H3N2,,Africa / Ghana,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,University of Ghana,,7/9/10
EPI_ISL_81388,EPI287116 | a-ghanaFS10-3923-2010h3L,a/ghana/fs-10-3923/2010,A / H3N2,,Africa / Ghana,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,University of Ghana,,7/2/10
EPI_ISL_81377,EPI287094 | A-capetown-62-2010h3haL,a/capetown/62/2010,A / H3N2,,Africa / South Africa,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,National Institute for Communicable Disease,,7/20/10
EPI_ISL_80850,EPI285322 | A/Managua/1535.03/2010,a/managua/1535-03/2010,A / H3N2,,North America / Nicaragua,Human,Initial import,Other Database Import,,The NIAID Influenza Genome Sequencing Consortium,,,,6/8/10
EPI_ISL_80282,EPI283302 | A/Kenya/014/2010,a/kenya/014/2010,A / H3N2,,Africa / Kenya,Human,Initial import,Other Database Import,,"Bulimo,W.D.; Achilla,R.A.; Majanja,J.M.; Wadegu,M.O.; Osuna,F.A.; Mukunzi,S.O.; Mwala,D.M.; Mwangi,J.K.; Wangui,J.M.; Muthoni,J.N.; Njiri,J.O.; Obura,B.D.; Schnabel,D.C.  CONSRTM   United States Air Force School of Aerospace Medicine(USAFSAM); Molecu",,,,5/21/10
EPI_ISL_80059,EPI281815 | A/California/VRDL386/2009,a/california/vrdl386/2009,A / H3N2,,North America / United States,Human,Initial import,Other Database Import,,The NIAID Influenza Genome Sequencing Consortium,,,,4/26/09
EPI_ISL_79674,EPI280005 | 2010839803_184440_v1_4,a/brisbane/11/2010,A / H3N2,,Oceania / Australia,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2010839803,,,WHO Collaborating Centre for Reference and Research on Influenza,A/BRISBANE/11/2010,5/26/10
EPI_ISL_79665,EPI279979 | 2010733144_184669_v1_4,a/barbados/170/2010,A / H3N2,,North America / Barbados,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2010733144,,,Public Health Laboratory,H10-170 ORIGINAL,8/11/10
EPI_ISL_79445,EPI279107 | 10S2033,a/sri-lanka/9/2010,A / H3N2,,Asia / Sri Lanka,Human,Naomi Komadina (WHO Collaborating Centre for Reference and Research on Influenza /  ),WHO Collaborating Centre for Reference and Research on Influenza,1008038,"Deng,Y-M; Iannello,P; Caldwell,N; Leang,S-K; Komadina,N",,Medical Research Institute,10-08366,5/19/10
EPI_ISL_79331,EPI278793 | 2010733021_183738_v1_4,a/michigan/04/2010,A / H3N2,,North America / United States / Michigan,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2010733021,,,Michigan Department of Community Health,CLIO-430159,7/16/10
EPI_ISL_79325,EPI278775 | 2010732881_183794_v1_4,a/guatemala/591/2010,A / H3N2,,North America / Guatemala,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2010732881,,,Laboratorio Nacional De Salud Guatemala,591 ORIGINAL,7/13/10
EPI_ISL_78773,EPI277429 | A/Managua/4131.04/2010,a/managua/4131-04/2010,A / H3N2,,North America / Nicaragua,Human,Initial import,Other Database Import,,The NIAID Influenza Genome Sequencing Consortium,,,,6/6/10
EPI_ISL_77951,EPI275478 | A/Japan/WRAIR1037P/2009,a/japan/wrair1037p/2009,A / H3N2,,Asia / Japan,Human,Initial import,Other Database Import,,"Houng,H.-S.; Zhou,Y.; Lyons,A.; Kuschner,R.A.",,,,1/9/09
EPI_ISL_77844,EPI274729 | A/California/VRDL269/2009,a/california/vrdl269/2009,A / H3N2,,North America / United States / California,Human,Initial import,Other Database Import,,The NIAID Influenza Genome Sequencing Consortium,,,,4/30/09
EPI_ISL_77798,EPI274462 | 2010731622_183022_v1_4,a/iowa/07/2010,A / H3N2,,North America / United States / Iowa,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2010731622,,,Iowa State Hygienic Laboratory,2010076956 ORIGINAL,7/12/10
EPI_ISL_77752,EPI274114 | A/California/VRDL250/2009,a/california/vrdl250/2009,A / H3N2,,North America / United States / California,Human,Initial import,Other Database Import,,The NIAID Influenza Genome Sequencing Consortium,,,,4/29/09
EPI_ISL_77746,EPI274066 | A/California/VRDL230/2009,a/california/vrdl230/2009,A / H3N2,,North America / United States / California,Human,Initial import,Other Database Import,,The NIAID Influenza Genome Sequencing Consortium,,,,4/29/09
EPI_ISL_77616,EPI273434 | A/California/VRDL343/2009,a/california/vrdl343/2009,A / H3N2,,North America / United States / California,Human,Initial import,Other Database Import,,The NIAID Influenza Genome Sequencing Consortium,,,,5/11/09
EPI_ISL_77474,EPI272844 | A/Qingdao/522/2009,a/qingdao/522/2009,A / H3N2,,Asia / China / Shandong Province,Human,Initial import,Other Database Import,,"Wang,Z.; Yi,Y.; Yang,T.",,,,9/1/09
EPI_ISL_77410,EPI272720 | A/Qingdao/1045/2009,a/qingdao/1045/2009,A / H3N2,,Asia / China / Shandong Province,Human,Initial import,Other Database Import,,"Wang,Z.; Yang,T.; Yi,Y.; Liu,X.",,,,9/3/09
EPI_ISL_77133,EPI272120 | h3israel2609haN,a/israel/26/2009,A / H3N2,,Asia / Israel,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Central Virology Laboratory Israel (NIC),,2009-11
EPI_ISL_77128,EPI272115 | h3norway378909haO,a/norway/3789/2009,A / H3N2,,Europe / Norway,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,WHO National Influenza Centre,,10/12/09
EPI_ISL_77111,EPI272098 | h3cameroon67509haN,a/cameroon/675/2009,A / H3N2,,Africa / Cameroon,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Centre Pasteur du Cameroun,,11/11/09
EPI_ISL_77068,EPI272022 | 10S1385,a/singapore/526/2010,A / H3N2,,Asia / Singapore,Human,Naomi Komadina (WHO Collaborating Centre for Reference and Research on Influenza /  ),WHO Collaborating Centre for Reference and Research on Influenza,1005079,"Deng,Y-M.; Iannello,P.; Caldwell,N.; Leang,S-K.; Komadina,N.",,"Ministry of Health, Singapore",GP1335-2010,4/16/10
EPI_ISL_76983,EPI271800 | A/California/VRDL302/2009,a/california/vrdl302/2009,A / H3N2,,North America / United States / California,Human,Initial import,Other Database Import,,The NIAID Influenza Genome Sequencing Consortium,,,,4/28/09
EPI_ISL_76579,EPI269797 | A/Shanghai/N38/2008,a/shanghai/n38/2008,A / H3N2,,Asia / China / Shanghai Municipality,Human,Initial import,Other Database Import,,"Wang,W.; Sheng,J.; Ren,P.; Zhang,J.; Lin,X.; Hou,L.; Deubel,V.",,,,9/1/08
EPI_ISL_75406,EPI259490 | A/Taiwan/F253/2009,a/taiwan/f253/2009,A / H3N2,,Asia / Taiwan,Human,Initial import,Other Database Import,,"Yang,J.-R.; Liu,M.-T.; Wu,H.-S.",,,,5/8/09
EPI_ISL_75405,EPI259489 | A/Taiwan/F252/2009,a/taiwan/f252/2009,A / H3N2,,Asia / Taiwan,Human,Initial import,Other Database Import,,"Yang,J.-R.; Liu,M.-T.; Wu,H.-S.",,,,5/8/09
EPI_ISL_75403,EPI259486 | A/Taiwan/F247/2009,a/taiwan/f247/2009,A / H3N2,,Asia / Taiwan,Human,Initial import,Other Database Import,,"Yang,J.-R.; Liu,M.-T.; Wu,H.-S.",,,,5/7/09
EPI_ISL_75384,EPI259463 | A/Taiwan/F1653/2009,a/taiwan/f1653/2009,A / H3N2,,Asia / Taiwan,Human,Initial import,Other Database Import,,"Yang,J.-R.; Liu,M.-T.; Wu,H.-S.",,,,5/27/09
EPI_ISL_75373,EPI259450 | A/Taiwan/4055/2009,a/taiwan/4055/2009,A / H3N2,,Asia / Taiwan,Human,Initial import,Other Database Import,,"Yang,J.-R.; Liu,M.-T.; Wu,H.-S.",,,,1/19/09
EPI_ISL_75372,EPI259448 | A/Taiwan/2597/2009,a/taiwan/2597/2009,A / H3N2,,Asia / Taiwan,Human,Initial import,Other Database Import,,"Yang,J.-R.; Liu,M.-T.; Wu,H.-S.",,,,2/12/09
EPI_ISL_74345,EPI255423 | A/Jordan/N05371/2009,a/jordan/n05371/2009,A / H3N2,,Asia / Jordan,Human,Initial import,Other Database Import,,"Elassal,E.M.; Sanouri,T.; Mohareb,E.; Younan,M.; Earhart,K.C.; Turner,M.; Pimentel,G.; Barthel,R.V.; Medhat,I.",,,,2009-01
EPI_ISL_74297,EPI255344 | A/Djibouti/N04765/2009,a/djibouti/n04765/2009,A / H3N2,,Africa / Djibouti,Human,Initial import,Other Database Import,,"Elassal,E.M.; Sebeny,P.J.; Bruton,J.; Young,S.; Younan,M.; Earhart,K.C.; Turner,M.; Pimentel,G.; Barthel,R.V.; ElBadry,M.A.",,,,2009-05
EPI_ISL_71950,EPI270286 | 2010702897_179762_v1_4,a/laos/184/2009,A / H3N2,,"Asia / Lao, People's Democratic Republic",Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2010702897,,,National Center for Laboratory and Epidemiology,,9/21/09
