Isolate_Id,HA Segment_Id,Isolate_Name,Subtype,Lineage,Location,Host,Isolate_Submitter,Submitting_Lab,Submitting_Sample_Id,Authors,Publication,Originating_Lab,Originating_Sample_Id,Collection_Date
EPI_ISL_105266,EPI355684 | A/Hue/H445/2008,a/hue/h445/2008,A / H1N1,,Asia / Vietnam / Tinh Thua Thien-Hue,Human,Initial import,Other Database Import,,"Wentworth,D.E.; Dugan,V.; Halpin,R.; Lin,X.; Bera,J.; Ghedin,E.; Fedorova,N.; Overton,L.; Tsitrin,T.; Stockwell,T.; Katzel,D.; Li,K.; Amedeo,P.; Schobel,S.; Shrivastava,S.; Wang,S.; Thovarai,V.; Bishop,B.; Edworthy,P.; Kim,M.; Mai,L.T.Q.; Hien,N.T.; Ha,N.K.; Cuong,V.D.; Duc,D.T.; Phuong,H.V.M.; Hang,N.L.K.; Thanh,L.T.; Thach,N.C.; Huong,T.T.; Hien,P.T.; Giang,N.H.; Bao,Y.; Sanders,R.; Dernovoy,D.; Kiryutin,B.; Lipman,D.J.; Tatusova,T.",,,,12/1/08
EPI_ISL_100346,EPI347382 | egypt8401D,a/egypt/84/2001,A / H1N1,seasonal,Africa / Egypt,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,VACSERA,,12/26/01
EPI_ISL_100344,EPI347380 | iceland12303D,a/iceland/123/2003,A / H1N1,seasonal,Europe / Iceland,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Landspitali - University Hospital ,,12/8/03
EPI_ISL_100333,EPI347369 | h1norway46706F,a/norway/467/2006,A / H1N1,seasonal,Europe / Norway,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,WHO National Influenza Centre,,2/20/06
EPI_ISL_93594,EPI325370 | A/Taiwan/5524/2005,a/taiwan/5524/2005,A / H1N1,,Asia / Taiwan,Human,Initial import,Other Database Import,,"Yang,J.-R.; Wu,H.-S.; Liu,M.-T.",,,,1/21/05
EPI_ISL_89256,EPI314501 | A/Corsica/39/2008,a/corsica/39/2008,A / H1N1,,Europe / France,Human,Initial import,Other Database Import,,"Falchi,A.; Amoros,J.P.; Arena,C.; Varesi,L.",,,,2/26/08
EPI_ISL_89249,EPI314494 | A/Corsica/25/2008,a/corsica/25/2008,A / H1N1,,Europe / France,Human,Initial import,Other Database Import,,"Falchi,A.; Amoros,J.P.; Arena,C.; Varesi,L.",,,,2/22/08
EPI_ISL_89247,EPI314491 | A/Corsica/64/2008,a/corsica/64/2008,A / H1N1,,Europe / France,Human,Initial import,Other Database Import,,"Falchi,A.; Amoros,J.P.; Arena,C.; Varesi,L.",,,,2/19/08
EPI_ISL_89228,EPI314472 | A/Corsica/4/2008,a/corsica/4/2008,A / H1N1,,Europe / France,Human,Initial import,Other Database Import,,"Falchi,A.; Amoros,J.P.; Arena,C.; Varesi,L.",,,,2/1/08
EPI_ISL_89227,EPI314471 | A/Corsica/51/2008,a/corsica/51/2008,A / H1N1,,Europe / France,Human,Initial import,Other Database Import,,"Falchi,A.; Amoros,J.P.; Arena,C.; Varesi,L.",,,,2/1/08
EPI_ISL_89004,EPI313259 | A/Hong Kong/65446/2008,a/hong-kong/65446/2008,A / H1N1,,Asia / Hong Kong (SAR),Human,Initial import,Other Database Import,,"Wu,W.L.; Lau,S.Y.; Wang,G.; Chen,Y.; Song,W.; Wang,P.; Mok,B.W.Y.; Tai,H.; Wen,X.; Guan,Y.; Lin,T.; Yuen,K.Y.; Chen,H.",,,,2008
EPI_ISL_89003,EPI313257 | A/Hong Kong/65101/2008,a/hong-kong/65101/2008,A / H1N1,,Asia / Hong Kong (SAR),Human,Initial import,Other Database Import,,"Wu,W.L.; Lau,S.Y.; Wang,G.; Chen,Y.; Song,W.; Wang,P.; Mok,B.W.Y.; Tai,H.; Wen,X.; Guan,Y.; Lin,T.; Yuen,K.Y.; Chen,H.",,,,2008
EPI_ISL_89002,EPI313255 | A/Hong Kong/63799/2008,a/hong-kong/63799/2008,A / H1N1,,Asia / Hong Kong (SAR),Human,Initial import,Other Database Import,,"Wu,W.L.; Lau,S.Y.; Wang,G.; Chen,Y.; Song,W.; Wang,P.; Mok,B.W.Y.; Tai,H.; Wen,X.; Guan,Y.; Lin,T.; Yuen,K.Y.; Chen,H.",,,,2008
EPI_ISL_88979,EPI313209 | A/Hong Kong/02022/2008,a/hong-kong/02022/2008,A / H1N1,,Asia / Hong Kong (SAR),Human,Initial import,Other Database Import,,"Wu,W.L.; Lau,S.Y.; Wang,G.; Chen,Y.; Song,W.; Wang,P.; Mok,B.W.Y.; Tai,H.; Wen,X.; Guan,Y.; Lin,T.; Yuen,K.Y.; Chen,H.",,,,2008
EPI_ISL_81674,EPI288184 | A/Tottori/52/2008,a/tottori/52/2008,A / H1N1,,Asia / Japan,Human,Initial import,Other Database Import,,"Shinya,K.",,,,2008
EPI_ISL_76575,EPI269793 | A/Shanghai/N34/2008,a/shanghai/n34/2008,A / H1N1,seasonal,Asia / China / Shanghai Municipality,Human,Initial import,Other Database Import,,"Wang,W.; Sheng,J.; Ren,P.; Zhang,J.; Lin,X.; Hou,L.; Deubel,V.",,,,8/21/08
EPI_ISL_75641,EPI262904 | A/Guangdong/275/2008,a/guangdong/275/2008,A / H1N1,seasonal,Asia / China / Guangdong Province,Human,Initial import,Other Database Import,,"Zhou,J.",,,,2008-07
EPI_ISL_71063,EPI246088 | A/Yamagata/68/2008,a/yamagata/68/2008,A / H1N1,seasonal,Asia / Japan / Yamagata,Human,Initial import,Other Database Import,,"Matsuzaki,Y.",,,,3/3/08
EPI_ISL_70646,EPI244715 | A/Sweden/10/2008,a/sweden/10/2008,A / H1N1,seasonal,Europe / Sweden / Vastra Gotalands Lan / Lerums Kommun,Human,Maria Brytting (Public Health Agency of Sweden / Department of Microbiology),Public Health Agency of Sweden,200821372,,,Public Health Agency of Sweden,,12/18/08
EPI_ISL_70534,EPI244462 | A/Denmark/50/2006,a/denmark/50/2006,A / H1N1,seasonal,Europe / Denmark,Human,Initial import,Other Database Import,,"Bragstad,K.; Nielsen,L.P.; Fomsgaard,A.",,,,2006
EPI_ISL_70526,EPI244452 | A/New York/24/2003,a/new-york/24/2003,A / H1N1,seasonal,North America / United States / New York,Human,Initial import,Other Database Import,,"Balish,A.; Deyde,V.; Shaw,M.; Shu,B.; Smith,C.; Smith,E.; Xu,X.",,,,2/10/03
EPI_ISL_68005,EPI236581 | A/Oslo/739/2001,a/oslo/739/2001,A / H1N1,seasonal,Europe / Norway,Human,Initial import,Other Database Import,,"Hungnes,O.",,,,2/1/01
EPI_ISL_68004,EPI236580 | A/Oslo/2298/2001,a/oslo/2298/2001,A / H1N1,seasonal,Europe / Norway,Human,Initial import,Other Database Import,,"Hungnes,O.",,,,2001
EPI_ISL_66998,EPI234301 | A/Cambodia/S136/2008,a/cambodia/s136/2008,A / H1N1,seasonal,Asia / Cambodia,Human,Initial import,Other Database Import,,"Buchy,P.",,,,8/7/08
EPI_ISL_66988,EPI234291 | A/Cambodia/Q299/2006,a/cambodia/q299/2006,A / H1N1,seasonal,Asia / Cambodia,Human,Initial import,Other Database Import,,"Buchy,P.",,,,4/25/06
EPI_ISL_66984,EPI234287 | A/Cambodia/Q061/2006,a/cambodia/q061/2006,A / H1N1,seasonal,Asia / Cambodia,Human,Initial import,Other Database Import,,"Buchy,P.",,,,4/28/06
EPI_ISL_65645,EPI229436 | h1johannesburg34008L,a/johannesburg/340/2008,A / H1N1,seasonal,Africa / South Africa,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,National Institute for Communicable Disease,,2008
EPI_ISL_65467,EPI229146 | h1algeriaG81208F,a/algeria/g812/2008,A / H1N1,seasonal,Africa / Algeria,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Institut Pasteur d'Algerie,,2/19/08
EPI_ISL_65451,EPI229115 | h1georgia56008F,a/georgia/560/2008,A / H1N1,seasonal,Asia / Georgia,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,National Centre for Disease Control and Public Health,,2/22/08
EPI_ISL_65424,EPI229065 | h1olsztynPL108M,a/olsztyn-pl/1/2008,A / H1N1,seasonal,Europe / Poland,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,National Institute of Public Health - National Institute of Hygiene,,3/7/08
EPI_ISL_65414,EPI229045 | h1kursk108A,a/kursk/1/2008,A / H1N1,seasonal,Europe / Russian Federation,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,WHO National Influenza Centre Russian Federation,,4/21/08
EPI_ISL_65402,EPI229026 | h1cameroon03408M,a/cameroon/034/2008,A / H1N1,seasonal,Africa / Cameroon,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Centre Pasteur du Cameroun,,3/4/08
EPI_ISL_65349,EPI228942 | h1madagas163708A,a/madagascar/1637/2008,A / H1N1,seasonal,Africa / Madagascar,Human,Vicki Gregory (National Institute for Medical Research),National Institute for Medical Research,,,,Institut Pasteur de Madagascar,,4/17/08
EPI_ISL_64274,EPI224897 | A/Thailand/72/2006,a/thailand/72/2006,A / H1N1,seasonal,Asia / Thailand,Human,Initial import,Other Database Import,,"Bai,G.R.",,,,2006
EPI_ISL_64257,EPI224846 | A/Thailand/390/2006,a/thailand/390/2006,A / H1N1,seasonal,Asia / Thailand,Human,Initial import,Other Database Import,,"Bai,G.R.",,,,2006
EPI_ISL_64255,EPI224840 | A/Thailand/387/2006,a/thailand/387/2006,A / H1N1,seasonal,Asia / Thailand,Human,Initial import,Other Database Import,,"Bai,G.R.",,,,2006
EPI_ISL_64252,EPI224831 | A/Thailand/364/2006,a/thailand/364/2006,A / H1N1,seasonal,Asia / Thailand,Human,Initial import,Other Database Import,,"Bai,G.R.",,,,2006
EPI_ISL_64246,EPI224813 | A/Thailand/332/2006,a/thailand/332/2006,A / H1N1,seasonal,Asia / Thailand,Human,Initial import,Other Database Import,,"Bai,G.R.",,,,2006
EPI_ISL_64244,EPI224807 | A/Thailand/328/2006,a/thailand/328/2006,A / H1N1,seasonal,Asia / Thailand,Human,Initial import,Other Database Import,,"Bai,G.R.",,,,2006
EPI_ISL_63415,EPI221674 | A/Thailand/501/2007,a/thailand/501/2007,A / H1N1,seasonal,Asia / Thailand,Human,Initial import,Other Database Import,,"Bai,G.R.",,,,2007
EPI_ISL_62949,EPI220190 | A/Thailand/56/2008,a/thailand/56/2008,A / H1N1,seasonal,Asia / Thailand,Human,Initial import,Other Database Import,,"Bai,G.R.",,,,2008
EPI_ISL_62912,EPI220076 | A/Managua/5007.01/2008,a/managua/5007-01/2008,A / H1N1,seasonal,North America / Nicaragua,Human,Initial import,Other Database Import,,The NIAID Influenza Genome Sequencing Consortium,,,,8/7/08
EPI_ISL_62826,EPI221234 | A/Bucuresti/229/2008,a/bucuresti/229/2008,A / H1N1,seasonal,Europe / Romania,Human,Initial import,Other Database Import,,"Gregory,V.",,,,1/21/08
EPI_ISL_33848,EPI190284 | A/Managua/954.02/2008,a/managua/954-02/2008,A / H1N1,seasonal,North America / Nicaragua / Managua,Human,Unknown user,Other Database Import,,,,,"954,02",7/1/08
EPI_ISL_33733,EPI189909 | 2009713947_154787_v1_4,a/texas/36/2008,A / H1N1,seasonal,North America / United States / Texas,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2009713947,,,,36,12/27/08
EPI_ISL_33703,EPI215603 | 2009717838_155832_v1_4,a/beijing-huairou/1117/2008,A / H1N1,seasonal,Asia / China,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2009717838,,,,1117,12/12/08
EPI_ISL_33677,EPI189759 | 2009717413_4,a/kenya/0793/2008,A / H1N1,seasonal,Africa / Kenya,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2009717413,,,,793,10/16/08
EPI_ISL_33660,EPI189716 | 2009716822_4,a/india/7311/2008,A / H1N1,seasonal,Asia / India,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2009716822,,,,7311,11/28/08
EPI_ISL_33557,EPI189025 | A/Naypyitaw/M499/2008,a/naypyitaw/m499/2008,A / H1N1,seasonal,Asia / Myanmar,Human,Unknown user,Other Database Import,,,,,M499,2008
EPI_ISL_30230,EPI179821 | A/Managua/3759.02/2008,a/managua/3759-02/2008,A / H1N1,seasonal,North America / Nicaragua / Managua,Human,Unknown user,Other Database Import,,,,,"3759,02",8/16/08
EPI_ISL_29778,EPI177678 | A/Managua/3027.01/2008,a/managua/3027-01/2008,A / H1N1,seasonal,North America / Nicaragua / Managua,Human,Unknown user,Other Database Import,,,,,"3027,01",6/24/08
EPI_ISL_29633,EPI176679 | A/Florida/UR07-0026/2008,a/florida/ur07-0026/2008,A / H1N1,seasonal,North America / United States / Florida,Human,Unknown user,Other Database Import,,,,,UR07-0026,2/15/08
EPI_ISL_28473,EPI173137 | A/Kisii/7547/2008,a/kisii/7547/2008,A / H1N1,seasonal,Africa / Kenya / Nyanza Province / Kisii,Human,Unknown user,Other Database Import,,"Bulimo,W.D.; Achilla,R.A.; Majanja,J.M.; Wadegu,M.O.; Osuna,F.A.; Mukunzi,S.O.; Mwala,D.M.; Mwala,J.K.; Mwangi,J.W.; Muthoni,J.N.; Njiri,J.O.; Obura,B.D.; Schnabel,D.C.  CONSRTM   United States Air Force School of Aerospace Medicine (USAFSAM); Molecu",,,7547,10/13/08
EPI_ISL_28376,EPI172829 | 2009716116EG3_4,a/hawaii/41/2008,A / H1N1,seasonal,North America / United States / Hawaii,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2009716116,,,,41,10/21/08
EPI_ISL_28325,EPI172744 | 2009716481_4,a/tianjin-hongqiao/1120/2008,A / H1N1,seasonal,Asia / China / Tianjin Municipality,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2009716481,,,,Hongqiao1120,10/5/08
EPI_ISL_28311,EPI172702 | 2008751576_4,a/panama/1622/2008,A / H1N1,seasonal,North America / Panama,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2008751576,,,,1622,6/26/08
EPI_ISL_28287,EPI172622 | A/Florida/24/2008,a/florida/24/2008,A / H1N1,seasonal,North America / United States / Florida,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2009713815,,,,24,2008
EPI_ISL_28100,EPI172206 | 08S1230,a/macau/1796/2008,A / H1N1,seasonal,Asia / Macao / Concelho de Macau,Human,Naomi Komadina (WHO Collaborating Centre for Reference and Research on Influenza /  ),WHO Collaborating Centre for Reference and Research on Influenza,809105,,,Laboratorio De Saude Publico,1796,8/18/08
EPI_ISL_27531,EPI170998 | A/Norway/1261/2007,a/norway/1261/2007,A / H1N1,seasonal,Europe / Norway,Human,Unknown user,Other Database Import,,,,,1261,8/20/07
EPI_ISL_25819,EPI168252 | 2009715707_4,a/kenya/1822/2008,A / H1N1,seasonal,Africa / Kenya,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2009715707,,,,1822,7/22/08
EPI_ISL_25816,EPI168249 | A/California/07/2008,a/california/07/2008,A / H1N1,seasonal,North America / United States / California,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2009715625,,,,7,9/4/08
EPI_ISL_25812,EPI168245 | 2008756801_4,a/nicaragua/5035/2008,A / H1N1,seasonal,North America / Nicaragua,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2008756801,,,,5035,6/9/08
EPI_ISL_25772,EPI168205 | 2008751104_4,a/moscow/108/2008,A / H1N1,seasonal,Europe / Russian Federation / Moscow ,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2008751104,,,,108,6/16/08
EPI_ISL_25770,EPI168203 | 2008750547_4,a/ukraine/387/2008,A / H1N1,seasonal,Europe / Ukraine,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2008750547,,,,387,3/13/08
EPI_ISL_25195,EPI165917 | A/Kisumu/5933/2008,a/kisumu/5933/2008,A / H1N1,seasonal,Africa / Kenya / Nyanza Province / Kisumu,Human,Unknown user,Other Database Import,,,,,5933,4/29/08
EPI_ISL_25189,EPI165911 | A/Kericho/5883/2008,a/kericho/5883/2008,A / H1N1,seasonal,Africa / Kenya,Human,Unknown user,Other Database Import,,,,,5883,3/5/08
EPI_ISL_24566,EPI163927 | A/Honduras/AF1994/2008,a/honduras/af1994/2008,A / H1N1,seasonal,North America / Honduras,Human,Unknown user,Other Database Import,,,,,AF1994,7/21/08
EPI_ISL_24548,EPI163909 | A/Germany/AF1976/2008,a/germany/af1976/2008,A / H1N1,seasonal,Europe / Germany,Human,Unknown user,Other Database Import,,,,,AF1976,2/27/08
EPI_ISL_24547,EPI163908 | A/Germany/AF1975/2008,a/germany/af1975/2008,A / H1N1,seasonal,Europe / Germany,Human,Unknown user,Other Database Import,,,,,AF1975,2/27/08
EPI_ISL_24530,EPI163891 | A/Colorado/AF1954/2008,a/colorado/af1954/2008,A / H1N1,seasonal,North America / United States / Colorado,Human,Unknown user,Other Database Import,,,,,AF1954,2/6/08
EPI_ISL_24525,EPI163886 | A/Maryland/AF1949/2008,a/maryland/af1949/2008,A / H1N1,seasonal,North America / United States / Maryland,Human,Unknown user,Other Database Import,,,,,AF1949,2/5/08
EPI_ISL_24512,EPI163873 | A/Washington/AF1927/2008,a/washington/af1927/2008,A / H1N1,seasonal,North America / United States / Washington,Human,Unknown user,Other Database Import,,,,,AF1927,2/27/08
EPI_ISL_24483,EPI163844 | A/Hawaii/AF1894/2008,a/hawaii/af1894/2008,A / H1N1,seasonal,North America / United States / Hawaii,Human,Unknown user,Other Database Import,,,,,AF1894,3/6/08
EPI_ISL_24479,EPI163840 | A/Washington/AF1890/2008,a/washington/af1890/2008,A / H1N1,seasonal,North America / United States / Washington,Human,Unknown user,Other Database Import,,,,,AF1890,2/27/08
EPI_ISL_24467,EPI163828 | A/Georgia/AF1942/2007,a/georgia/af1942/2007,A / H1N1,seasonal,North America / United States / Georgia,Human,Unknown user,Other Database Import,,,,,AF1942,12/7/07
EPI_ISL_24456,EPI163817 | A/Georgia/AF1897/2007,a/georgia/af1897/2007,A / H1N1,seasonal,North America / United States / Georgia,Human,Unknown user,Other Database Import,,,,,AF1897,12/8/07
EPI_ISL_23974,EPI163206 | 2008751490_4,a/argentina/81/2008,A / H1N1,seasonal,South America / Argentina,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2008751490,,,,81,6/4/08
EPI_ISL_23918,EPI163106 | 07S1603,a/philippines/2676/2007,A / H1N1,seasonal,Asia / Philippines,Human,Naomi Komadina (WHO Collaborating Centre for Reference and Research on Influenza /  ),WHO Collaborating Centre for Reference and Research on Influenza,07S1603,,,Research Institute of Tropical Medicine,IVS07-2676,8/6/08
EPI_ISL_23899,EPI163086 | 2008750889_4,a/martinique/06/2008,A / H1N1,seasonal,North America / Martinique,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2008750889,,,,6,1/12/08
EPI_ISL_23892,EPI163073 | 2008741424_4,a/montana/01/2008,A / H1N1,seasonal,North America / United States / Montana,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2008741424,,,,1,2/29/08
EPI_ISL_23878,EPI163042 | 2008750269EG1_4,a/mexico/1023/2008,A / H1N1,seasonal,North America / Mexico,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2008750269,,,,,2/6/08
EPI_ISL_23876,EPI163038 | 2008750856_4,a/guatemala/4701/2008,A / H1N1,seasonal,North America / Guatemala,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2008750856,,,,4701,5/21/08
EPI_ISL_23871,EPI163028 | 2008708174EG2_4,a/hong-kong/41/2008,A / H1N1,seasonal,Asia / China,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2008708174,,,,41,1/16/08
EPI_ISL_23856,EPI163002 | 2008750421_4,a/brazil/529/2008,A / H1N1,seasonal,South America / Brazil,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2008750421,,,,529,5/29/08
EPI_ISL_23269,EPI162104 | 2008739975_4,a/kuwait/1070/2008,A / H1N1,seasonal,Asia / Kuwait,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2008739975,,,,1070,1/26/08
EPI_ISL_23214,EPI161893 | 2008708140_4,a/hong-kong/179/2008,A / H1N1,seasonal,Asia / China,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2008708140,,,,179,2/9/08
EPI_ISL_23114,EPI161667 | A/Johannesburg/25/2008,a/johannesburg/25/2008,A / H1N1,seasonal,Africa / South Africa / Gauteng / Johannesburg,Human,Unknown user,Other Database Import,,,,,25,6/3/08
EPI_ISL_23006,EPI160875 | A/human/Pandharpur/20055169/2005,a/human/pandharpur/20055169/2005,A / H1N1,seasonal,Asia / India / Maharashtra / Pandharpur,Human,Unknown user,Other Database Import,,,,,20055169,7/19/05
EPI_ISL_22862,EPI160297 | A/Paris/650/2004,a/paris/650/2004,A / H1N1,seasonal,Europe / France / Region Ile-de-France / Departement de Ville-de-Paris,Human,Unknown user,Other Database Import,,,,,650,2004
EPI_ISL_22844,EPI160296 | A/Paris/2207/2006,a/paris/2207/2006,A / H1N1,seasonal,Europe / France / Region Ile-de-France / Departement de Ville-de-Paris,Human,Unknown user,Other Database Import,,,,,2207,2006
EPI_ISL_22699,EPI182451 | A/Rheinland-Pfalz/1/2006,a/rheinland-pfalz/1/2006,A / H1N1,seasonal,Europe / Germany / Rhineland-Palatinate,Human,Unknown user,Other Database Import,,,,,1,2006
EPI_ISL_22694,EPI182446 | A/Berlin/9/2006,a/berlin/9/2006,A / H1N1,seasonal,Europe / Germany / Berlin,Human,Unknown user,Other Database Import,,,,,9,2006
EPI_ISL_22686,EPI182438 | A/Nordrhein-Westfalen/6/2005,a/nordrhein-westfalen/6/2005,A / H1N1,seasonal,Europe / Germany / North Rhine-Westphalia,Human,Unknown user,Other Database Import,,,,,6,2005
EPI_ISL_22681,EPI182433 | A/Niedersachsen/191/2005,a/niedersachsen/191/2005,A / H1N1,seasonal,Europe / Germany / Lower Saxony,Human,Unknown user,Other Database Import,,,,,191,2005
EPI_ISL_22437,EPI158314 | ISDN132753,a/wuhan/293/2005,A / H1N1,seasonal,Asia / China / Hubei Province / Wuhan,Human,"Catherine Smith (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2006714258,,,,293,8/22/05
EPI_ISL_22140,"EPI162090 | 2008741939_4, EPI157883 | ISDN304559",a/kenya/94/2007,A / H1N1,seasonal,Africa / Kenya,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2008741939,,,,94,11/6/07
EPI_ISL_22127,EPI157863 | ISDN128414,a/johannesburg/145/2005,A / H1N1,seasonal,Africa / South Africa / Gauteng / Johannesburg,Human,"Catherine Smith (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2005742121,,,,145,5/30/05
EPI_ISL_22021,EPI157729 | ISDN137853,a/hong-kong/35/2006,A / H1N1,seasonal,Asia / Hong Kong (SAR),Human,"Catherine Smith (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2006716281,,,,35,1/7/06
EPI_ISL_21950,"EPI162044 | 2008704180_4, EPI157614 | ISDN283295",a/guam/6572/2007,A / H1N1,seasonal,Oceania / Guam,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2008704180,,,,6572,10/19/07
EPI_ISL_21948,"EPI162038 | 2008703855_4, EPI157608 | ISDN276585",a/guam/6496/2007,A / H1N1,seasonal,Oceania / Guam,Human,"Rebecca Garten (Centers for Disease Control and Prevention / WHO Collaborating Center for Surveillance, Epidemiology and Control of Influenza, Influenza Division)",Centers for Disease Control and Prevention,2008703855,,,,6496,10/11/07
